datetime,Unnamed: 0,year,DOY,time,Ta,HR,VPD,R,meanWS,P,maxWS
2024-04-30 02:00:00,222026,2024,121,200,7.41,100.0,,,,1.0,
2024-04-30 03:00:00,222027,2024,121,300,7.45,100.0,,,,2.0,
2024-04-30 04:00:00,222028,2024,121,400,7.48,100.0,,,,0.0,
2024-04-30 05:00:00,222029,2024,121,500,7.36,100.0,,,,1.0,
2024-04-30 06:00:00,222030,2024,121,600,7.44,100.0,,,,0.0,
2024-04-30 07:00:00,222031,2024,121,700,7.23,100.0,,,,0.0,
2024-04-30 08:00:00,222032,2024,121,800,7.29,100.0,,,,0.0,
2024-04-30 09:00:00,222033,2024,121,900,7.64,100.0,,,,1.0,
2024-04-30 10:00:00,222034,2024,121,1000,7.95,99.0,,,,0.0,
2024-04-30 11:00:00,222035,2024,121,1100,8.28,98.0,,,,0.0,
2024-04-30 12:00:00,222036,2024,121,1200,8.5,85.0,,,,0.0,
2024-04-30 13:00:00,222037,2024,121,1300,9.36,79.0,,,,0.0,
2024-04-30 14:00:00,222038,2024,121,1400,10.05,68.0,,,,0.0,
2024-04-30 15:00:00,222039,2024,121,1500,10.21,63.0,,,,0.0,
2024-04-30 16:00:00,222040,2024,121,1600,12.19,53.0,,,,0.0,
2024-04-30 17:00:00,222041,2024,121,1700,12.58,62.0,,,,0.0,
2024-04-30 18:00:00,222042,2024,121,1800,12.67,84.0,,,,0.0,
2024-04-30 19:00:00,222043,2024,121,1900,11.28,100.0,,,,0.0,
2024-04-30 20:00:00,222044,2024,121,2000,10.39,100.0,,,,0.0,
2024-04-30 21:00:00,222045,2024,121,2100,9.36,100.0,,,,0.0,
2024-04-30 22:00:00,222046,2024,121,2200,8.19,100.0,,,,0.0,
2024-04-30 23:00:00,222047,2024,121,2300,8.34,100.0,,,,0.0,
2024-05-01 00:00:00,222048,2024,122,0,8.05,100.0,,,,0.0,
2024-05-01 01:00:00,222049,2024,122,100,8.28,100.0,,,,0.0,
2024-05-01 02:00:00,222050,2024,122,200,8.46,100.0,,,,0.0,
2024-05-01 03:00:00,222051,2024,122,300,8.68,100.0,,,,0.0,
2024-05-01 04:00:00,222052,2024,122,400,8.67,100.0,,,,0.0,
2024-05-01 05:00:00,222053,2024,122,500,8.15,100.0,,,,0.0,
2024-05-01 06:00:00,222054,2024,122,600,7.61,94.0,,,,0.0,
2024-05-01 07:00:00,222055,2024,122,700,7.77,78.0,,,,0.0,
2024-05-01 08:00:00,222056,2024,122,800,10.43,96.0,,,,0.0,
2024-05-01 09:00:00,222057,2024,122,900,13.25,100.0,,,,0.0,
2024-05-01 10:00:00,222058,2024,122,1000,9.96,84.0,,,,0.0,
2024-05-01 11:00:00,222059,2024,122,1100,8.23,68.0,,,,0.0,
2024-05-01 12:00:00,222060,2024,122,1200,10.62,64.0,,,,0.0,
2024-05-01 13:00:00,222061,2024,122,1300,11.05,61.0,,,,0.0,
2024-05-01 14:00:00,222062,2024,122,1400,11.68,52.0,,,,0.0,
2024-05-01 15:00:00,222063,2024,122,1500,9.49,43.0,,,,0.0,
2024-05-01 16:00:00,222064,2024,122,1600,11.88,52.0,,,,0.0,
2024-05-01 17:00:00,222065,2024,122,1700,10.66,53.0,,,,0.0,
2024-05-01 18:00:00,222066,2024,122,1800,10.71,56.0,,,,0.0,
2024-05-01 19:00:00,222067,2024,122,1900,8.88,57.0,,,,0.0,
2024-05-01 20:00:00,222068,2024,122,2000,8.38,59.0,,,,0.0,
2024-05-01 21:00:00,222069,2024,122,2100,7.41,68.0,,,,0.0,
2024-05-01 22:00:00,222070,2024,122,2200,6.93,75.0,,,,0.0,
2024-05-01 23:00:00,222071,2024,122,2300,5.58,81.0,,,,0.0,
2024-05-02 00:00:00,222072,2024,123,0,4.95,87.0,,,,0.0,
2024-05-02 01:00:00,222073,2024,123,100,4.01,87.0,,,,0.0,
2024-05-02 02:00:00,222074,2024,123,200,3.05,89.0,,,,0.0,
2024-05-02 03:00:00,222075,2024,123,300,2.8,91.0,,,,0.0,
2024-05-02 04:00:00,222076,2024,123,400,2.48,92.0,,,,0.0,
2024-05-02 05:00:00,222077,2024,123,500,2.16,90.0,,,,0.0,
2024-05-02 06:00:00,222078,2024,123,600,2.03,86.0,,,,0.0,
2024-05-02 07:00:00,222079,2024,123,700,1.84,78.0,,,,0.0,
2024-05-02 08:00:00,222080,2024,123,800,3.83,67.0,,,,0.0,
2024-05-02 09:00:00,222081,2024,123,900,5.7,64.0,,,,0.0,
2024-05-02 10:00:00,222082,2024,123,1000,8.09,59.0,,,,0.0,
2024-05-02 11:00:00,222083,2024,123,1100,10.16,51.0,,,,0.0,
2024-05-02 12:00:00,222084,2024,123,1200,10.76,40.0,,,,0.0,
2024-05-02 13:00:00,222085,2024,123,1300,12.56,36.0,,,,0.0,
2024-05-02 14:00:00,222086,2024,123,1400,13.18,36.0,,,,0.0,
2024-05-02 15:00:00,222087,2024,123,1500,13.67,32.0,,,,0.0,
2024-05-02 16:00:00,222088,2024,123,1600,13.18,35.0,,,,0.0,
2024-05-02 17:00:00,222089,2024,123,1700,12.61,36.0,,,,0.0,
2024-05-02 18:00:00,222090,2024,123,1800,11.48,42.0,,,,0.0,
2024-05-02 19:00:00,222091,2024,123,1900,10.65,53.0,,,,0.0,
2024-05-02 20:00:00,222092,2024,123,2000,9.5,69.0,,,,0.0,
2024-05-02 21:00:00,222093,2024,123,2100,8.12,84.0,,,,0.0,
2024-05-02 22:00:00,222094,2024,123,2200,7.99,81.0,,,,0.0,
2024-05-02 23:00:00,222095,2024,123,2300,7.55,99.0,,,,0.0,
2024-05-03 00:00:00,222096,2024,124,0,7.66,63.0,,,,0.0,
2024-05-03 01:00:00,222097,2024,124,100,7.48,77.0,,,,0.0,
2024-05-03 02:00:00,222098,2024,124,200,7.38,99.0,,,,0.0,
2024-05-03 03:00:00,222099,2024,124,300,7.13,100.0,,,,0.0,
2024-05-03 04:00:00,222100,2024,124,400,6.02,100.0,,,,0.0,
2024-05-03 05:00:00,222101,2024,124,500,6.91,100.0,,,,0.0,
2024-05-03 06:00:00,222102,2024,124,600,6.91,67.0,,,,0.0,
2024-05-03 07:00:00,222103,2024,124,700,6.53,57.0,,,,0.0,
2024-05-03 08:00:00,222104,2024,124,800,10.43,53.0,,,,0.0,
2024-05-03 09:00:00,222105,2024,124,900,13.52,49.0,,,,0.0,
2024-05-03 10:00:00,222106,2024,124,1000,14.52,44.0,,,,0.0,
2024-05-03 11:00:00,222107,2024,124,1100,15.98,42.0,,,,0.0,
2024-05-03 12:00:00,222108,2024,124,1200,16.88,39.0,,,,0.0,
2024-05-03 13:00:00,222109,2024,124,1300,18.02,38.0,,,,0.0,
2024-05-03 14:00:00,222110,2024,124,1400,17.24,41.0,,,,0.0,
2024-05-03 15:00:00,222111,2024,124,1500,16.38,39.0,,,,0.0,
2024-05-03 16:00:00,222112,2024,124,1600,16.71,40.0,,,,0.0,
2024-05-03 17:00:00,222113,2024,124,1700,16.1,41.0,,,,0.0,
2024-05-03 18:00:00,222114,2024,124,1800,14.64,43.0,,,,0.0,
2024-05-03 19:00:00,222115,2024,124,1900,13.2,73.0,,,,0.0,
2024-05-03 20:00:00,222116,2024,124,2000,12.18,83.0,,,,0.0,
2024-05-03 21:00:00,222117,2024,124,2100,10.29,97.0,,,,0.0,
2024-05-03 22:00:00,222118,2024,124,2200,9.62,100.0,,,,0.0,
2024-05-03 23:00:00,222119,2024,124,2300,10.0,100.0,,,,0.0,
