"time","F14C"
1972.25,1.48029186226134
1972.5,1.48296499786782
1972.75,1.4651143701448
1973,1.45023749108651
1973.25,1.42748654333128
1973.5,1.45218177262139
1973.75,1.441835096706
1974,1.41281696146873
1974.25,1.41472042684674
1974.5,1.42170873017546
1974.75,1.41209319870605
1975,1.38728078566938
1975.25,1.37889514942742
1975.5,1.39482510123774
1975.75,1.38602279573072
1976,1.36020651583935
1976.25,1.34836141802258
1976.5,1.3551009508688
1976.75,1.35092743970823
1977,1.33679237998179
1977.25,1.33051672711889
1977.5,1.33941010002658
1977.75,1.33314211515243
1978,1.31837451195459
1978.25,1.32058250493145
1978.5,1.33002644344565
1978.75,1.32796587325508
1979,1.30935809349453
1979.25,1.30004007354288
1979.5,1.30011763195242
1979.75,1.29633439249628
1980,1.27410900527287
1980.25,1.26425608508072
1980.5,1.2707563775921
1980.75,1.26759840085471
1981,1.2558147725144
1981.25,1.25320511994703
1981.5,1.25966718600322
1981.75,1.26017744089729
1982,1.24923065468454
1982.25,1.23545125740054
1982.5,1.24207817549597
1982.75,1.23852857228166
1983,1.22941509420584
1983.25,1.22746281122526
1983.5,1.23216570405286
1983.75,1.2281716888237
1984,1.21230484527961
1984.25,1.20559106197974
1984.5,1.21178722238478
1984.75,1.21035294831796
1985,1.20580117067955
1985.25,1.19894732854826
1985.5,1.20349633210152
1985.75,1.19841626231869
1986,1.1904073272508
1986.25,1.18476211778182
1986.5,1.19121268526096
1986.75,1.18774366900857
1987,1.17902551208906
1987.25,1.17705454396341
1987.5,1.18652557373533
1987.75,1.17995058916559
1988,1.17143137878232
1988.25,1.16950892252354
1988.5,1.17054562927931
1988.75,1.16662240433968
1989,1.16993196271209
1989.25,1.16530355010412
1989.5,1.16181433372128
1989.75,1.16042113069671
1990,1.15628013142112
1990.25,1.1517556504556
1990.5,1.1491782271212
1990.75,1.14766300053635
1991,1.13875459058421
1991.25,1.13405938277057
1991.5,1.14059265622971
1991.75,1.14103392184357
1992,1.13359399923604
1992.25,1.13080071103475
1992.5,1.136316454811
1992.75,1.13552031312021
1993,1.12971222779892
1993.25,1.12486708567596
1993.5,1.12699785132993
1993.75,1.12490286442837
1994,1.11862231754982
1994.25,1.11820238185489
1994.5,1.12047590650635
1994.75,1.11905488033947
1995,1.11698978070249
1995.25,1.11154168337621
1995.5,1.11303790074333
1995.75,1.11388046726412
1996,1.10911917147085
1996.25,1.10359461095516
1996.5,1.10777948318069
1996.75,1.10569946312271
1997,1.10388926964675
1997.25,1.10125277005887
1997.5,1.10018239585396
1997.75,1.09848237883277
1998,1.09822244345899
1998.25,1.09622060205266
1998.5,1.09886540659684
1998.75,1.0984694227277
1999,1.09276101590324
1999.25,1.08836796724689
1999.5,1.09183273241273
1999.75,1.0922699788511
2000,1.09024677276577
2000.25,1.08545385448328
2000.5,1.08644140916767
2000.75,1.08755292166254
2001,1.08188646545329
2001.25,1.07641582223925
2001.5,1.08139648483649
2001.75,1.08172670220039
2002,1.07709700316137
2002.25,1.07182103189611
2002.5,1.0758940089176
2002.75,1.07573248805798
2003,1.07039924891798
2003.25,1.06773113643482
2003.5,1.07048873144734
2003.75,1.06996276426805
2004,1.06492213118116
2004.25,1.05931311232887
2004.5,1.06391189521049
2004.75,1.06252258366208
2005,1.06050586592226
2005.25,1.05844649814775
2005.5,1.05966801479477
2005.75,1.05671666790046
2006,1.05338921328936
2006.25,1.05227603446787
2006.5,1.05742775760442
2006.75,1.05586047464653
2007,1.05301513834542
2007.25,1.04930824111611
2007.5,1.05085476565799
2007.75,1.05112741174687
2008,1.04844639630332
2008.25,1.04703073663658
2008.5,1.0484525454733
2008.75,1.04625055961194
2009,1.04457750929202
2009.25,1.04235876551347
2009.5,1.0448823041358
2009.75,1.04247023461835
2010,1.04182329080991
2010.25,1.03950233197938
2010.5,1.03967814879553
2010.75,1.03911738256368
2011,1.03663702786374
2011.25,1.03487161866721
2011.5,1.0330918606352
2011.75,1.03380845515802
2012,1.03181960126654
2012.25,1.02873042196796
2012.5,1.0319122321809
2012.75,1.03122078734047
2013,1.02610361015462
2013.25,1.0188465869804
2013.5,1.02403226371816
2013.75,1.02326339473314
2014,1.02022488560109
2014.25,1.01701639095179
2014.5,1.02067256615061
2014.75,1.01764544590676
2015,1.01589997218903
2015.25,1.01463635680542
2015.5,1.01616945709486
2015.75,1.01579314249532
2016,1.01358806751616
2016.25,1.00969029102972
2016.5,1.01206231147433
2016.75,1.01106344241097
2017,1.00783803649357
2017.25,1.00629141012607
2017.5,1.00805632000503
2017.75,1.0072630298507
2018,1.00827915992494
2018.25,1.00305979744999
2018.5,1.00536171480044
2018.75,1.00557037175139
2019,1.00299373164937
2019.25,0.999917870773652
2019.5,1.0028201250326
2019.75,1.00258505838066
2020,1.00084771325768
2020.25,0.997826947533313
2020.5,1.00076983314041
2020.75,1.00058092131509
2021,0.998891651833187
2021.25,0.995920390885016
2021.5,0.998900329543614
2021.75,0.998753507120233
2022,0.997108078373394
2022.25,0.994181961164649
2022.5,0.997195689767198
2022.75,0.997087249418093
2023,0.995481799525895
2023.25,0.992596849155413
2023.5,0.995641392020471
2023.75,0.995567952972582
2024,0.993998960222745
2024.25,0.991151550088952
2024.5,0.994224193643671
2024.75,0.994182672914443
2025,0.992646925799618
2025.25,0.989833748744889
2025.5,0.992932018437563
2025.75,0.992919604604497
2026,0.991414174498317
2026.25,0.988632214671222
2026.5,0.991753853917451
2026.75,0.991767983198135
2027,0.990290199438044
2027.25,0.987536706634062
2027.5,0.990679657617422
2027.75,0.990717992056506
2028,0.989265419221398
2028.25,0.986537885483794
2028.5,0.989700271647645
2028.75,0.989760679225194
2029,0.988331096414508
