"time","F14C"
1975.5,1.38152526751533
1975.75,1.37115227579562
1976,1.37133839185238
1976.25,1.36475435871903
1976.5,1.35031696090545
1976.75,1.34444687890211
1977,1.33701351129383
1977.25,1.33942353582972
1977.5,1.32933338718184
1977.75,1.32478839416322
1978,1.33422807890732
1978.25,1.32191678358944
1978.5,1.31192577821632
1978.75,1.32207157457631
1979,1.31677818504604
1979.25,1.30159883918423
1979.5,1.2956033502158
1979.75,1.29652620432727
1980,1.2895998453308
1980.25,1.28330043092918
1980.5,1.27161776457836
1980.75,1.27847916758382
1981,1.27483141438525
1981.25,1.26710797880835
1981.5,1.2547147708351
1981.75,1.25916896522709
1982,1.25905559582017
1982.25,1.2555707154586
1982.5,1.23748652351671
1982.75,1.24439543802977
1983,1.23404372494938
1983.25,1.23819662410239
1983.5,1.22604900723989
1983.75,1.22811967354565
1984,1.22733372442345
1984.25,1.22022943406241
1984.5,1.21495929739784
1984.75,1.2133500634981
1985,1.21359490515801
1985.25,1.20836731611592
1985.5,1.20046172773435
1985.75,1.20489279114577
1986,1.19989646984948
1986.25,1.1956834019271
1986.5,1.19215166964932
1986.75,1.19512841366731
1987,1.18834203535442
1987.25,1.18439801571657
1987.5,1.17128141895031
1987.75,1.17986205967276
1988,1.18513392481619
1988.25,1.1773834352904
1988.5,1.1631870273638
1988.75,1.17233040811855
1989,1.16841439430006
1989.25,1.16271909085462
1989.5,1.16220846770006
1989.75,1.16108263528824
1990,1.15678139509743
1990.25,1.1537974011727
1990.5,1.14159209372512
1990.75,1.14469673980033
1991,1.14858258143402
1991.25,1.14432440291594
1991.5,1.13910973630534
1991.75,1.14519107898599
1992,1.14423402481414
1992.25,1.14168126041066
1992.5,1.13505120125436
1992.75,1.14402362465649
1993,1.1389412580672
1993.25,1.12570639605626
1993.5,1.12649806766778
1993.75,1.13575387546246
1994,1.12713164020054
1994.25,1.12356395201656
1994.5,1.11993368886801
1994.75,1.12017004482678
1995,1.12129826615594
1995.25,1.11786944184804
1995.5,1.11408813350507
1995.75,1.11330019610772
1996,1.11407226813943
1996.25,1.11354223766293
1996.5,1.11000651721597
1996.75,1.1109817383244
1997,1.10543516003947
1997.25,1.10855941472239
1997.5,1.10818291244946
1997.75,1.10616434142895
1998,1.10609406083803
1998.25,1.10211504235777
1998.5,1.10050228139782
1998.75,1.09956979410931
1999,1.09529353282271
1999.25,1.09563528632254
1999.5,1.09402934507783
1999.75,1.09073053245927
2000,1.09401306362201
2000.25,1.09173151904068
2000.5,1.08595558128259
2000.75,1.08941636464831
2001,1.08859161162193
2001.25,1.08777716868853
2001.5,1.08490612521787
2001.75,1.08071660043199
2002,1.08221432925935
2002.25,1.08533829445158
2002.5,1.08038817581871
2002.75,1.08032152281103
2003,1.07917409514737
2003.25,1.07700282740561
2003.5,1.07913063882571
2003.75,1.07377969418317
2004,1.07271149857596
2004.25,1.07226690476154
2004.5,1.06853104126178
2004.75,1.06835272638634
2005,1.06696298404391
2005.25,1.06683824208971
2005.5,1.06383432549825
2005.75,1.06395790536957
2006,1.06247416021725
2006.25,1.0620973911408
2006.5,1.05866918780774
2006.75,1.06012610902452
2007,1.05643805378339
2007.25,1.05639060231973
2007.5,1.05682264531806
2007.75,1.05551526335379
2008,1.05296494798013
2008.25,1.05419633726637
2008.5,1.05165912127146
2008.75,1.05182987344678
2009,1.05130039760528
2009.25,1.05154729264245
2009.5,1.04902024605931
2009.75,1.05041219454071
2010,1.04816899084855
2010.25,1.04736867247017
2010.5,1.0489040346187
2010.75,1.04983150306044
2011,1.04724947198043
2011.25,1.04162606545252
2011.5,1.03857592747758
2011.75,1.03891278594178
2012,1.03769767489638
2012.25,1.03693301749635
2012.5,1.03420558212135
2012.75,1.03494113339152
2013,1.03358450758693
2013.25,1.0339477938862
2013.5,1.03104998636123
2013.75,1.02984103737376
2014,1.02718424004003
2014.25,1.02704860442517
2014.5,1.02356228163086
2014.75,1.02578904904438
2015,1.02282822348605
2015.25,1.02488283332336
2015.5,1.02262302176381
2015.75,1.02125925457382
2016,1.02275034015976
2016.25,1.02345677708816
2016.5,1.02009977734355
2016.75,1.01866387369823
2017,1.01778054728291
2017.25,1.0177151122349
2017.5,1.01458325836991
2017.75,1.01570465531343
2018,1.015104573606
2018.25,1.0140780964575
2018.5,1.01239930403992
2018.75,1.01172598885893
2019,1.01081870367515
2019.25,1.01136123260157
2019.5,1.00908688197182
2019.75,1.00935411518727
2020,1.00855359380827
2020.25,1.00869304489368
2020.5,1.00647205802615
2020.75,1.00679158772842
2021,1.00604231690633
2021.25,1.00623199353737
2021.5,1.0040602277044
2021.75,1.00442799402039
2022,1.00372599507961
2022.25,1.00396199815418
2022.5,1.00183563223573
2022.75,1.00224789046781
2023,1.00158949360467
2023.25,1.00186822671519
2023.5,0.999783736231847
2023.75,1.00023703239021
2024,0.999618852694692
2024.25,0.999936998629369
2024.5,0.997891132713576
2024.75,0.998382280948023
2025,0.997801196286952
2025.25,0.998155695355275
2025.5,0.996145455510346
2025.75,0.996671517294131
2026,0.996124647911307
2026.25,0.996512677952208
2026.5,0.994535298460304
2026.75,0.995093563389954
2027,0.994578253089981
2027.25,0.994997211031981
2027.5,0.99305014088306
2027.75,0.993638108968742
2028,0.993151907761591
2028.25,0.993599392614468
2028.5,0.99168027883812
2028.75,0.99229564416884
2029,0.991836292261742
